clinique	B-PRO|B-BRA
rescue	I-PRO|B-TYP
itu	O
,	O
bisa	O
dijadiin	O
serum	O
seperti	O
anr	B-TYP
atau	O
pc	B-BRA
gak	O
sih	O
?	O
atau	O
dia	O
sbg	O
moisturizer	O
aja	O
?	O

klo	O
si	O
garnier	B-BRA
gmana	O
?	O

alphabetababy	O
hah	O
?	O
zwitsal	B-PRO|B-BRA
baby	I-PRO
cream	I-PRO
buat	O
moisturizer	O
muka	O
maksudnya	O
?	O
nggak	O
jadi	O
oily	O
tuh	O
say	O
?	O
gw	O
biasanya	O
make	O
baby	O
cream	O
indang	O
kalo	O
abis	O
renang	O
,	O
kan	O
kulit	O
kering	O
banget	O
tuh	O

Missha	B-PRO|B-BRA
facial	I-PRO
foam	I-PRO

kalau	O
menurutku	O
yang	O
paling	O
bagus	O
buat	O
styling	O
rambut	O
keriting	O
itu	O
serum-nya	B-PRO
Goldwell	I-PRO|B-BRA
.	O
Harganya	O
170.000	O
kalau	O
ga	O
salah..tapi	O
sukses	O
bikin	O
ikal	O
jadi	O
makin	O
bulet..	O

Payot	B-BRA
(	O
sehari-hari	O
)	O

@	O
user	O
pake	O
avoskin	B-BRA
mak	O
?	O
adem	O
dipake	O
,	O
di	O
box	O
nya	O
yang	O
night	O
ada	O
tulisannya	O
``	O
repairs	O
while	O
you	O
sleep	O
''	O
bener2	O
kerasa	O
mak	O
.	O
aaa	O
in	O
lope	O
bgt	O

*	O
foam	B-PRO
st	I-PRO|B-BRA
yves	I-PRO|I-BRA

lancome	B-BRA
(	O
kalau	O
pakau	O
mascara	O
dan	O
kalau	O
lagi	O
centil	O
bereyeshadow	O
ria	O
)	O

9	O
.	O
Cargo	B-PRO|B-BRA
e/s	I-PRO
palette	I-PRO
in	I-PRO
Ten	I-PRO
Thousand	I-PRO
Island	I-PRO
or	I-PRO
Nantucket	I-PRO

5	O
.	O
MAC	B-PRO|B-BRA
e/s	I-PRO|B-TYP
dalam	I-PRO
banyak	I-PRO
warna	I-PRO

cyncyn	O
,	O
kok	O
di	O
gw	O
oriflame	B-BRA
itu	O
biasa	O
aja	O
ya	O
,	O
kayak	O
sampo	O
pada	O
umumnya	O
,	O
ga	O
cocok	O
kali	O
yak	O
?	O

1	O
Mascara	O
-	O
L'Oreal	B-PRO|B-BRA
Telescopic	I-PRO|B-TYP
Clean	I-PRO|I-TYP

Second	O
matte	O
yg	O
aku	O
beli	O
itu	O
chanel	B-PRO|B-BRA
rouge	I-PRO|B-TYP
allure	I-PRO|I-TYP
velvet	I-PRO|I-TYP
in	I-PRO|I-TYP
le	I-PRO|I-TYP
eclatante	I-PRO|I-TYP
.	O

vichy	B-PRO|B-BRA
idéalia	I-PRO|B-TYP
bb	I-BRA
cream	I-BRA
:	O
light	O
to	O
medium	O
coverage	O
,	O
enak	O
sih	O
tp	O
sayang	O
dapat	O
sample	O
nya	O
shade	O
medium	O
jd	O
gelap	O
dimuka	O
.	O

shu	B-PRO|B-BRA
water	I-PRO|B-TYP
perfect	I-PRO|I-TYP
liquid	I-PRO|I-TYP
teksturnya	O
enak	O
,	O
lembab	O
,	O
kayaknya	O
gak	O
cocok	O
untuk	O
kulit	O
combo/oily	O
ya	O
?	O

makanya	O
tertarik	O
waktu	O
furatasse	B-BRA
bisa	O
bwt	O
kulit	O
kepala	O
.	O

Ciyus	O
buatan	O
olay	B-BRA
juga	O
si	O
clari	B-BRA

Gue	O
jg	O
mesti	O
nyobain	O
yg	O
aloe	B-TYP
vera	I-TYP
sama	O
heir	O
mask-nya	O
nih	O
.	O

1	O
.	O
Clinique	B-PRO|B-BRA
7	I-PRO
days	I-PRO
scrub	I-PRO

jadinya	O
sekarang	O
teteup	O
pake	O
natur	B-PRO|B-BRA
tapi	I-PRO
yang	I-PRO
ginseng	I-PRO|B-TYP
plus	O
pakai	O
hairmask/condie	O

SKII	B-PRO|B-BRA
-	I-PRO
Skins	I-PRO|B-TYP
Nourishing	I-PRO|I-TYP
Cream	I-PRO|I-TYP

derma	B-PRO|B-TYP
color	I-PRO|I-TYP
by	I-PRO
kryolan	I-PRO|B-BRA
warna	O
D	O
64.	O
udah	O
jarang	O
tapi	O
nih	O
,	O
jadi	O
gue	O
sayang2	O
bgt..	O
:	O
P	O

gambar	O
kiri	O
:	O
total	B-TYP
effect	I-TYP

Lip	O
Balm	O
:	O
Lip	B-BRA
Ice	I-BRA

Mascara	O
:	O
Maybelline	B-BRA
semua	O
ada	O
2	O
,	O
ada	O
juga	O
dari	O
EL	B-BRA
tapi	O
dpt	O
dari	O
gift	O

TBS	B-PRO|B-BRA
Bronzer	I-PRO
yang	I-PRO
gede	I-PRO
itu	O
menarik	O
hati	O
banget	O
deh	O
...	O
.	O
kayaknya	O
yang	O
pink	O
bisa	O
jadi	O
all	O
over	O
face	O
colour	O
gitu	O
yah	O
?	O
Mana	O
lagi	O
BOGO	O
pake	O
clear	O
card	O
pula	O

2	O
.	O
Menard	B-PRO|B-BRA
beauness	I-PRO|B-TYP
ini	O
ga	O
cocok	O
,	O
makin	O
berminyak	O
muka	O
yg	O
akhirnya	O
jerawatan	O
lama-lama	O

1	O
.	O
Loccitane	B-PRO|B-BRA
very	I-PRO|B-TYP
precious	I-PRO|I-TYP
cream	I-PRO
(	O
night	O
)	O

Laneige	B-PRO|B-BRA
Makeup	I-PRO
Primer	I-PRO
Sebum	O
Control	O
(	O
favourite	O
n	O
primer	O
pertama	O
)	O

Dulu	O
sempet	O
pake	O
Head	B-BRA
n	I-BRA
shoulder	I-BRA
2	O
taonan	O
n	O
sempet	O
cocok	O
juga..	O
tapi	O
sejak	O
1/2	O
taon	O
yg	O
lalu	O
kok	O
rambut	O
gw	O
jd	O
ketombean	O
n	O
gatel2	O
lg	O
pake	O
ini..	O
ga	O
tau	O
apa	O
formulasinya	O
ganti	O
ato	O
mungkin	O
jg	O
kualitas	O
bahan2nya	O
menurun	O
?	O

Clinique	B-PRO|B-BRA
Soft	I-PRO|B-TYP
Matte	I-PRO|I-TYP
Long	I-PRO|I-TYP
Last	I-PRO|I-TYP
Lipstick	I-PRO
:	O
Ini	O
lipstick	O
matte	O
paling	O
juara	O
yang	O
pernah	O
gue	O
cobain	O
!	O

BE	B-PRO|B-BRA
Prime	I-PRO|B-TYP
Time	I-PRO|I-TYP
primer	I-PRO

Teksturnya	O
creamy	O
ga	O
terlalu	O
liquid	O
,	O
baru	O
di	O
swatch	O
di	O
tangan	O
jadi	O
lom	O
tahu	O
gimana	O
rasanya	O
di	O
bibir	O
tapi	O
feeling	O
sih	O
gajauh	O
beda	O
sm	O
mua	B-PRO|B-BRA
luxe	I-PRO|B-TYP
atau	O
sleek	B-PRO|B-BRA
matte	I-PRO|B-TYP
me	I-PRO|I-TYP

sofar	O
yg	O
efek	O
di	O
gw	O
cm	O
mac	B-PRO|B-BRA
browset	I-PRO
dan	O
shu	B-PRO|B-BRA
uemura	I-PRO|I-BRA
brow	I-PRO|B-TYP
manicure	I-PRO|I-TYP

Shu	B-PRO|B-BRA
Uemura	I-PRO|I-BRA
cleansing	I-PRO
oil	I-PRO
fresh	I-PRO

Btw	O
,	O
gw	O
dah	O
punya	O
olay	B-BRA
both	O
yg	O
microdermaabasi	B-TYP
ama	O
yg	O
regenerist	B-TYP
di	O
luxola	O

-	O
BE	B-PRO|B-BRA
Foundation	I-PRO

3	O
.	O
MAC	B-PRO|B-BRA
pro	I-PRO
palette	I-PRO
isi	O
15	O

(	O
kondisi	O
akar	O
rambut/kulit	O
kepala	O
gw	O
berminyaaaaaak	O
banget	O
,	O
dan	O
gw	O
sama	O
sekali	O
gak	O
bisa	O
pake	O
shampoo	O
berpelembab	O
(	O
pantene	B-BRA
,	O
dove	B-BRA
,	O
dsb	O
)	O
,	O
harus	O
pake	O
shampoo	O
yang	O
ada	O
tulisannya	O
for	O
oily	O
hair	O
,	O
dan	O
kebanyakan	O
shampoo	O
yg	O
beredar	O
di	O
pasaran	O
adalah	O
buat	O
rambut	O
normal	O
dan	O
kering	O
,	O
hix	O
...	O
)	O
.	O

btw	O
,	O
olay	B-BRA
emang	O
bagus	O
tuh..kulit	O
g	O
juga	O
cenderung	O
kering..aturan	O
normal	O
,	O
cuma	O
karena	O
tiap	O
hari	O
di	O
ruangan	O
ber-ac	O
jadi	O
kering..	O

Gw	O
sendiri	O
blum	O
pernah	O
perawatan	O
Kerastase	B-BRA
yg	O
benar	O
''	O
intensive	O
di	O
salon	O
,	O
abis	O
waktu	O
cek	O
rambut	O
sama	O
mba	O
''	O
Kerastase	B-BRA
yang	O
di	O
Irwan	O
pim	O
,	O
dbilang	O
rambutnya	O
sehat	O
,	O
nggak	O
perlu	O
perawatan	O
''	O
lagi	O
,	O
paling	O
pakai	O
shampoo	B-PRO
yang	I-PRO
Baim	I-PRO|B-TYP
Volumizing	I-PRO|I-TYP

Wah	O
iya	O
kah	O
?	O
Makasi	O
udah	O
mampir	O
hihihi	O
Iyaa	O
pigmented	O
banget	O
tapi	O
nggak	O
se-thick	O
Essence	B-BRA
sih	O
menurutku	O
.	O
Kalo	O
Essence	B-BRA
udah	O
kyk	O
pake	O
lipstik	O
aja	O
gitu	O
karena	O
creamy	O
dan	O
cenderung	O
thick..	O

kalo	O
ada	O
brand	O
nature	B-BRA
republic	I-BRA
,	O
coba	O
collagen	B-TYP
dream-nya	I-TYP
deh	O
...	O

coba	O
pakai	O
the	B-PRO|B-BRA
body	I-PRO|I-BRA
shop	I-PRO|I-BRA
rainforest	I-PRO|B-TYP
yg	I-PRO
balance	I-PRO
deh	O
.	O
temenku	O
pake	O
itu	O
dan	O
efektif	O
trus	O
jadi	O
lembut	O
shiny	O
lagi	O

aku	O
punya	O
dua-duanya	O
sleek	B-BRA
ada	O
yang	O
birthday	B-TYP
suit	I-TYP
,	O
buatku	O
sleek	B-BRA
cepet	O
kering	O
yah	O
cepet	O
ngesetnya	O
nah	O
kalo	O
si	O
la	B-BRA
girl	I-BRA
,	O
beda	O
warna	O
beda	O
tekstur	O
...	O
aku	O
ada	O
secret	O
,	O
secret	O
lumayan	O
cepet	O
kering	O
(	O
ga	O
secepet	O
sleek	B-BRA
sih	O
)	O
dan	O
pas	O
kering	O
velvety	O
gitu	O
.	O
si	O
bazaar	O
itu	O
lengket	O
terus	O
ga	O
kering-kering	O
,	O
paling	O
makin	O
lama	O
lengketnya	O
makin	O
berkurang	O
...	O
tapi	O
kaya	O
memang	O
ga	O
bisa	O
kering	O
sempurna	O
gitu	O
.	O
Segi	O
tekstur	O
aku	O
lebih	O
suka	O
sleek	O
sepertinya	O

g	O
biasanya	O
pake	O
produk	O
kerastase	B-BRA
,	O
masker	O
+	O
serumnya	O
ngepek	O
banget	O
bikin	O
rambut	O
alus	O
apalagi	O
kalo	O
abis	O
di	O
blow	O
,	O
jadi	O
alussss	O

Beruangputih	O
,	O
kamu	O
coba	O
wella	B-PRO|B-BRA
sp	I-PRO|I-BRA
3.5	I-PRO|B-TYP
elixir	I-PRO|I-TYP
deh	O
,	O
saya	O
beli	O
di	O
strawberrynet.com	O
waktu	O
pas	O
diskon	O
50	O
%	O
.	O
Baru	O
pake	O
seminggu	O
dah	O
mendingan	O
rontoknya	O
,	O
tp	O
itupun	O
dibarengin	O
sama	O
beberapa	O
produk	O
lainnya	O
.	O
Coba	O
jg	O
pakai	O
vco	O
sebelum	O
keramas	O
.	O
Sekarang	O
wella	B-PRO|B-BRA
serumnya	I-PRO
udah	O
tinggal	O
1/4	O
botol	O
lagi	O
dan	O
rontokku	O
uda	O
berhenti	O
.	O
Oh	O
ya	O
jgn	O
lupa	O
dgn	O
asupan	O
protein	O
,	O
vitamin	O
,	O
dan	O
seratnya	O
,	O
itu	O
ngefek	O
juga	O
ke	O
rambut	O
.	O

yang	O
parah	O
tuh	O
pas	O
gue	O
masi	O
pake	O
MAC	B-PRO|B-BRA
prep+prime	I-PRO|B-TYP
for	I-PRO
face	I-PRO
lah	O

pinkyrose	O
iyaaa	O
e/l	B-PRO
liquid	I-PRO
pixy	I-PRO|B-BRA
mnurutku	O
juga	O
plg	O
oke	O
,	O
aplagi	O
kyknya	O
uda	O
dreformulasi	O
*jd	O
yg	O
pink*	O
dy	O
kereng	O
bgt	O
warna	O
dan	O
engga	O
ngeletek	O
rontok	O
kyk	O
my	O
darling	O
.	O
..	O
aku	O
uda	O
coba	O
e/l	B-PRO
luquid	I-PRO
inez	I-PRO|B-BRA
,	O
ranee	B-BRA
,	O
mirabella	B-BRA
,	O
sm	O
my	O
darling	O
tapi	O
pixy	B-BRA
ttep	O
yg	O
plg	O
kereng	O
n	O
pling	O
awet	O
.	O
.	O

juice	B-PRO|B-BRA
beauty	I-PRO|I-BRA
cleansers	I-PRO
n	O
serum	O

btw	O
pernah	O
pake	O
milani	B-PRO|B-BRA
eyetech	I-PRO|B-TYP
extreme	I-PRO|I-TYP
,	O
padahal	O
biasanya	O
aku	O
cocok	O
sama	O
brand	O
milani	B-BRA
hahah	O
.	O
tapi	O
yang	O
eyetech	B-TYP
extreme	I-TYP
ini	O
biasa	O
banget	O
,	O
terus	O
tipis	O
gitu	O
warnanya	O
,	O
dan	O
ga	O
long	O
lasting	O
.	O
halah	O
.	O
padahal	O
ratingnya	O
tinggi	O
tuh	O
di	O
mua	O
.	O
dan	O
padahal	O
lagi..	O
sebelumnya	O
pakai	O
milani	B-PRO|B-BRA
eye	I-PRO|B-TYP
tech	I-PRO|I-TYP
mini	I-PRO
&	O
angle	O
,	O
yang	O
angle	O
,	O
BAGUS	O
banget..	O
tapi	O
udah	O
discontinue	O

Klo	O
sekarang	O
lg	O
pake	O
loreal	B-PRO|B-BRA
laquer	I-PRO|B-TYP
eyeliner	I-PRO|I-TYP
36h	I-PRO|I-TYP
,	O
kata	O
mba	O
counter	O
ini	O
yg	O
baru	O
bukan	O
24h	O
lagi	O
tapi	O
36h	O
(	O
we	O
Suka	O
banget	O
,	O
kuasnya	O
juga	O
oke	O
,	O
cuma	O
klo	O
lg	O
buru2	O
gabisa	O
pake	O
yg	O
ini	O
,	O
aq	O
biasanya	O
pake	O
bourjuis	B-PRO|B-BRA
waterproof	I-PRO|B-TYP
eyeliner	I-PRO|I-TYP
;	O
ini	O
eyeliner	O
ku	O
sepanjang	O
masa	O
hahaha..	O

muka	O
gw	O
dulu	O
oily	O
banget	O
,	O
dan	O
clinique	B-PRO|B-BRA
total	I-PRO|B-TYP
turnaround	I-PRO|I-TYP
ga	O
ngaruh	O
apa2	O
buat	O
gw	O
.	O

Liat2	O
thread	O
ini	O
jadi	O
kepengen	O
loreal	B-PRO|B-BRA
extraordinaire	I-PRO|B-TYP
oil	I-PRO|I-TYP
.	O

Hair	O
spray	O
juga	O
kurang	O
bisa	O
hold	O
padahal	O
uda	O
punya	O
yang	O
Salon	B-TYP
FInish	I-TYP
Extra	I-TYP
Hold	I-TYP
tapi	O
tetep	O
dalam	O
1-2	O
jam	O
uda	O
loose	O
dan	O
ga	O
sukanya	O
bikin	O
rambut	O
crispy	O
,	O
lebih	O
bagus	O
merk	O
lain	O
(	O
e.g	O
Loreal	B-PRO|B-BRA
Elnett	I-PRO|B-TYP
,	O
krn	O
ga	O
bikin	O
crispy	O
&	O
lebih	O
bisa	O
hold	O
curl	O
tapi	O
ga	O
suka	O
baunya	O
)	O
Klo	O
tresemme	B-BRA
punya	O
,	O
aku	O
seneng2	O
aja	O
karena	O
seperti	O
bau	O
hairspray	O
pada	O
umumnya	O
.	O
Tapiii	O
ini	O
di	O
aku	O
sih	O
ya	O
klo	O
yang	O
lain	O
pada	O
cocok	O
ya	O
gpp	O
,	O
it	O
's	O
just	O
my	O
opinion	O

armanita	O
:	O
liat2	O
dulu	O
jenis	O
kulitnya	O
gimana	O
.	O
Klo	O
kulit	O
kering	O
saranku	O
sih	O
dove	B-PRO|B-BRA
beauty	I-PRO
bar	I-PRO
.	O
Klo	O
jerawatan	O
acnes	B-PRO|B-BRA
washing	I-PRO
bar	I-PRO
bagus	O
juga	O
kok	O
insyaa	O
Alloh	O
.	O

@	O
user	O
kalau	O
menurutku	O
tergantung	O
jenis	O
kulit	O
.	O
Sulwhasoo	B-BRA
lebih	O
cocok	O
yang	O
kulitnya	O
oily	O
dan	O
combination	O
apalagi	O
kalau	O
misalnya	O
acne-prone	O
.	O
Kalau	O
Whoo	O
cocok	O
buat	O
normal	O
and	O
dry	O
dan	O
kulit	O
yang	O
tidak	O
dalam	O
keadaan	O
seimbang	O
misalnya	O
lagi	O
PMS	O
.	O

Moisturizer	O
:	O
LRP	B-PRO|B-BRA
Cicaplast	I-PRO|B-TYP
Baume	I-PRO|I-TYP
V5	I-PRO|I-TYP

3	O
.	O
ole	B-PRO|B-BRA
henrikson	I-PRO|I-BRA
truth	I-PRO
serum	I-PRO
collagen	I-PRO
booster	I-PRO

sekarang	O
sih	O
gw	O
pake	O
shampoo	B-PRO
ginvera	I-PRO|B-BRA
green	I-PRO|B-TYP
tea	I-PRO|I-TYP
scalp	I-PRO|I-TYP
protection	I-PRO|I-TYP
,	O
belinya	O
di	O
john	O
little	O
kalo	O
di	O
sing	O
.	O

Clinique	B-PRO|B-BRA
yang	I-PRO
ada	I-PRO
judulnya	I-PRO
pressed	I-PRO
powder	I-PRO
emang	O
jatuhnya	O
bagus	O
banget	O

hihihi	O
akhirnya	O
,	O
I	O
dyed	O
my	O
hair	O
using	O
Liese	B-PRO|B-BRA
Bubble	I-PRO
Hair	I-PRO
Color	I-PRO

msh	O
fan	O
SKII	B-BRA
sih	O

sabun	O
muka	O
batangan	O
yang	O
baru	O
pengen	O
dicoba	O
nicoles	B-PRO|B-BRA
chocolate	I-PRO
bar	I-PRO
.	O

Sekarang	O
gue	O
lagi	O
pake	O
Vichy	B-PRO|B-BRA
Dercos	I-PRO|B-TYP
untuk	O
sensitive	O
scalp	O
.	O
